    5    6    6    6    2    1    0.463100
    5    6    6    7    1    1   -0.107600
    5    6    6    7    2    1    0.454500
    5    7    5    7    2    1   -0.575180
    5    7    5    7    3    1    0.415020
    5    7    6    6    2    1   -0.192300
    5    7    6    7    2    1   -0.249000
    6    6    6    6    0    1   -1.171750
    6    6    6    6    2    1   -0.143950
    6    6    6    7    2    1   -0.634000
    6    6    7    7    0    1   -1.292800
    6    7    6    7    1    1    0.392720
    6    7    6    7    2    1   -0.541680
    7    7    7    7    0    1   -0.286450
